Year,Month,Day,Hour,Minute,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,BC,BL,BR,DZ,FG,FZ,HZ,MI,PL,RA,SN,SQ,TS,BKN,CLR,FEW,OVC,SCT,VV,Load
2018,4,13,19,0,29.8425,38,79,0,23,29.83,28.58,9.97,57,250,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1554.895
2018,4,13,20,0,29.85,38,77,0,24,29.84,28.57,10,56,230,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1514.497
2018,4,13,21,0,29.87,38,75,0,26,29.86,28.59,10,56,230,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1419.863
2018,4,13,22,0,29.88,40,70,0,34,29.88,28.62,9.97,54,260,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1338.459
2018,4,13,23,0,29.88,40,71,0,32,29.87,28.6,10,55,240,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1269.793
2018,4,14,0,0,29.91,44.5,54,0,69.5,29.91,28.63,10,49.5,350,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1199.62
2018,4,14,1,0,29.855,42,67,0,41,29.84,28.59,9.97,54,190,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1166.81
2018,4,14,2,0,29.87,42,63,0,47,29.86,28.59,10,52,180,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1134.888
2018,4,14,3,0,29.87,43,60,0,53,29.86,28.59,10,51,180,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140.665
2018,4,14,4,0,29.8675,43,60,0,53,29.86,28.61,9.97,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1138.124
2018,4,14,5,0,29.86,42,62,0,48,29.86,28.58,10,52,190,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1187.372
2018,4,14,6,0,29.88,41,62,0,46,29.88,28.6,10,51,180,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1219.785
2018,4,14,7,0,29.8825,40,63,0,43,29.88,28.62,9.97,51,180,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1296.611
2018,4,14,8,0,29.89,42,68,0,39,29.89,28.61,10,54,190,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1365.814
2018,4,14,9,0,29.9,44,72,0,37,29.89,28.62,10,57,210,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1416.058
2018,4,14,10,0,29.88,47,75,0,37,29.88,28.62,9.97,59,230,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1452.313
2018,4,14,11,0,29.88,47,76,0,36,29.88,28.6,10,60,370,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1454.764
2018,4,14,12,0,29.86,46,77,0,33,29.85,28.58,10,59,190,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1480.979
2018,4,14,13,0,29.83,44,79,0,29,29.83,28.58,9.97,59,220,10.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1493.418
2018,4,14,14,0,29.8,43,80,0,27,29.8,28.52,10,59,170,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1514.712
2018,4,14,15,0,29.79,41,81,0,24,29.78,28.51,10,59,210,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1516.296
2018,4,14,16,0,29.8025,41,80,0,25,29.8,28.54,9.97,59,240,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1507.076
2018,4,14,17,0,29.81,44,80,0,28,29.8,28.53,10,60,230,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1494.543
2018,4,14,18,0,29.82,47,78,0,33,29.82,28.54,10,60,260,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1509.157
2018,4,14,19,0,29.855,52,73,0.001,48,29.85,28.59,9.97,61,260,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1519.112
2018,4,14,20,0,29.87,52,64.5,0.001,64,29.8725,28.59,10,57.5,350,0,9.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1455.276
2018,4,14,21,0,29.87,51,61,0.001,70,29.87,28.59,10,55,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1390.136
2018,4,14,22,0,29.885,50,60,0.00075,70,29.88,28.62,9.97,55,350,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1288.974
2018,4,14,23,0,29.9,48,58,0,70,29.9,28.62,10,53,330,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1211.218
2018,4,15,0,0,29.60666667,45.33333333,46.66666667,0.046666667,94.66666667,29.61833333,28.33666667,9.833333333,46,83.33333333,0,9,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0.666666667,0,0,1154.282
2018,4,15,1,0,29.905,43,52,0,72,29.91,28.645,9.97,48,350,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1128.278
2018,4,15,2,0,29.89,43,52,0,72,29.89,28.61,10,48,340,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1113.195
2018,4,15,3,0,29.87,43,51,0,74,29.87,28.59,10,47,340,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1091.379
2018,4,15,4,0,29.855,43,52,0,72,29.87,28.595,9.97,48,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1112.702
2018,4,15,5,0,29.84,43,53,0,69,29.84,28.56,10,48,70,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1131.666
2018,4,15,6,0,29.84,43,53,0,69,29.85,28.56,10,48,70,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1139.092
2018,4,15,7,0,29.8275,42,53,0,66,29.84,28.57,9.97,48,70,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1188.044
2018,4,15,8,0,29.82,42,54,0,64,29.83,28.54,10,48,90,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1252.79
2018,4,15,9,0,29.8,45,59,0,60,29.82,28.52,10,52,90,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1297.667
2018,4,15,10,0,29.775,48,64,0,56,29.79,28.525,9.97,55,110,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1326.505
2018,4,15,11,0,29.76,51,70,0,51,29.77,28.48,10,59,110,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1334.937
2018,4,15,12,0,29.73,52,73,0,48,29.74,28.46,10,61,130,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1367.921
2018,4,15,13,0,29.6875,52,75,0.00025,45,29.7,28.435,9.97,61,120,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1385.101
2018,4,15,14,0,29.68,53,75,0.001,46,29.68,28.41,10,62,140,26,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1379.537
2018,4,15,15,0,29.67,60,65,0.06,84,29.68,28.4,6,62,310,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1381.119
2018,4,15,16,0,29.63,58,65,0.0525,78,29.64,28.365,8.85,61,110,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1375.088
2018,4,15,17,0,29.66,54,63,0.03,73,29.67,28.39,6,58,130,24,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1379.612
2018,4,15,18,0,29.67333333,55.66666667,58.33333333,0.136666667,91,29.68333333,28.40333333,4.166666667,57,123.3333333,7.333333333,14.33333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1386.783
2018,4,15,19,0,29.65166667,55,56.33333333,0.05,95.66666667,29.65666667,28.39,4.99,55.33333333,116.6666667,7.666666667,15.66666667,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,0,1412.193
2018,4,15,20,0,29.645,53,54.5,0.115,94.5,29.6575,28.375,3.5,53.5,130,13,16.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1365.365
2018,4,15,21,0,29.63,48,50,0.23,93,29.65,28.36,5,49,110,0,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1283.464
2018,4,15,22,0,29.635,48,49,0.12,97,29.65,28.385,2.99,48,120,0,5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1208.309
2018,4,15,23,0,29.62,46.5,48.5,0.065,93,29.635,28.35,7.5,47,95,0,9,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1155.842
2018,4,16,0,0,29.77,26,33,0.001,75,29.82,28.5,9,30,260,12.5,13,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1126.166
2018,4,16,1,0,29.5875,45,46,0.06,96,29.6,28.335,8.85,46,90,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1124.821
2018,4,16,2,0,29.565,46,47,0.045,97,29.57,28.295,9,46,105,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1132.944
2018,4,16,3,0,29.53,45,46,0.01,96,29.54,28.26,10,46,120,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1148.496
2018,4,16,4,0,29.54,44,46,0.0875,93,29.56,28.29,5.795,45,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1214.509
2018,4,16,5,0,29.54,42,45,0.043333333,89.33333333,29.56,28.27,9,44,316.6666667,9.666666667,18.66666667,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0,1351.917
2018,4,16,6,0,29.57,41,43,0.02,93,29.59,28.3,2.5,42,290,0,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1446.812
2018,4,16,7,0,29.59833333,40.33333333,42.33333333,0.028333333,92.33333333,29.615,28.33666667,5.323333333,41.33333333,290,0,13.66666667,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,0,1481.689
2018,4,16,8,0,29.61,39,41,0.06,93,29.64,28.34,10,40,290,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1514.191
2018,4,16,9,0,29.62,37,41,0.001,86,29.66,28.35,10,39,270,24,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1536.295
2018,4,16,10,0,29.63666667,37,39,0.0055,93,29.66833333,28.37666667,8.646666667,38,276.6666667,0,15,0,0,0.333333333,0.666666667,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.666666667,0,0,1567.863
2018,4,16,11,0,29.64,34,38,0.001,86,29.67,28.37,10,36,240,25,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1579.779
2018,4,16,12,0,29.635,36,39,0.01,89,29.6625,28.365,8,38,265,10.5,10,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1566.072
2018,4,16,13,0,29.62166667,33.66666667,41.33333333,0.001666667,74.33333333,29.65166667,28.36,9.98,38.33333333,260,14.66666667,11.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1549.429
2018,4,16,14,0,29.63,30,40,0,68,29.67,28.36,10,36,270,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1549.786
2018,4,16,15,0,29.65,28,39,0.001,65,29.69,28.38,10,35,270,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1565.902
2018,4,16,16,0,29.6775,26,39,0.00075,60,29.7,28.415,9.97,34,260,15.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1555.835
2018,4,16,17,0,29.7,26,38,0,62,29.74,28.43,10,33,280,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545.5
2018,4,16,18,0,29.71,26,37,0.001,65,29.75,28.44,9,33,270,23,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1560.819
2018,4,16,19,0,29.735,26,36,0.001,67,29.78,28.475,9.97,32,270,12.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1594.973
2018,4,16,20,0,29.75,26,35,0.001,70,29.79,28.48,10,32,270,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1564.584
2018,4,16,21,0,29.76,26,34,0.001,73,29.8,28.48,9,31,260,29,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1455.163
2018,4,16,22,0,29.76166667,27,34,0.0025,75,29.80833333,28.49333333,8.9,31,260,14.66666667,13.33333333,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1358.62
2018,4,16,23,0,29.77,28,33,0.01,82,29.82,28.5,6,31,250,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1302.649
2018,4,17,0,0,29.88,23.5,33,0,69,29.93,28.6,10,29.5,280,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1280.246
2018,4,17,1,0,29.77,26,33,0.001,75,29.82,28.515,8.85,30,260,9,11,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1274.255
2018,4,17,2,0,29.77,27.5,33,0.001,80,29.8125,28.5,8.5,31,260,0,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1263.196
2018,4,17,3,0,29.77,26,32,0.001,79,29.82,28.5,10,30,260,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1287.228
2018,4,17,4,0,29.76333333,26.33333333,32,0.001,80,29.81166667,28.5,8.566666667,30,270,6,11.66666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1351.932
2018,4,17,5,0,29.76,25.5,32,0.001,77,29.81,28.48,9,29.5,265,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1470.238
2018,4,17,6,0,29.76,27,31.33333333,0.004,84.33333333,29.81666667,28.48,3.333333333,29.66666667,253.3333333,0,9.666666667,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1556.19
2018,4,17,7,0,29.771,27.6,30.4,0.0181,89.2,29.82,28.506,5.44,29,260,4.4,10.4,0,0,0.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,1587.854
2018,4,17,8,0,29.775,27.5,31.5,0.001,85.5,29.82,28.505,2,30,245,0,10.5,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1608.389
2018,4,17,9,0,29.765,26.5,31.5,0.001,82,29.8125,28.49,6,29.5,250,21,11.5,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1623.375
2018,4,17,10,0,29.7475,26,33,0.001,75,29.8,28.495,4.985,30,260,12,13,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1628.634
2018,4,17,11,0,29.74,26,33,0.001,75,29.8,28.47,4,30,250,22,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1628.18
2018,4,17,12,0,29.72666667,28.66666667,33,0.001,84,29.78666667,28.45666667,1.333333333,31,246.6666667,14.33333333,11.66666667,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1620.335
2018,4,17,13,0,29.725,28.66666667,31.66666667,0.0055,88.33333333,29.78,28.46666667,1.33,30.66666667,273.3333333,17.33333333,18,0,0,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1589.864
2018,4,17,14,0,29.72,28,35,0.001,76,29.7725,28.45,8.5,32.5,275,25,17.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1576.179
2018,4,17,15,0,29.74,27.16666667,33.33333333,0.001,78.5,29.79041667,28.47,3.083333333,31,286.6666667,25.33333333,19.16666667,0,0,0.166666667,0,0,0,0,0,0,0,1,0,0,0.166666667,0,0,0.666666667,0,0.166666667,1587.576
2018,4,17,16,0,29.76125,28,33.25,0.001,81.25,29.808125,28.49,5.21,31.25,280,19.75,18.25,0,0,0.5,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,1603.86
2018,4,17,17,0,29.79,26,33,0.001,75,29.84,28.51,9,30,260,23,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1605.021
2018,4,17,18,0,29.8,24.5,33.5,0.001,69.5,29.855,28.52,9,30,285,23,15.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,1622.717
2018,4,17,19,0,29.83,25.25,33,0.006625,72.75,29.875,28.5575,7.675,30,255,4.25,10.75,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,1647.604
2018,4,17,20,0,29.85,26,32,0.001,79,29.91,28.57,9,30,270,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1605.236
2018,4,17,21,0,29.87,26,33,0.001,75,29.92,28.59,10,30,250,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1501.743
2018,4,17,22,0,29.8775,25,33,0,72,29.93,28.62,9.97,30,260,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1410.537
2018,4,17,23,0,29.87,25,33,0,72,29.93,28.59,10,30,260,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1336.079
2018,4,18,0,0,29.7225,40.5,43.5,0.06025,89.5,29.75,28.4525,8.5,42.5,340,0,6,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,1308.804
2018,4,18,1,0,29.8775,23,33,0,66,29.93,28.62,9.97,29,270,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1289.081
2018,4,18,2,0,29.87,22,33,0,64,29.93,28.59,10,29,270,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1313.344
2018,4,18,3,0,29.87,22,32,0,66,29.92,28.59,10,28,240,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1333.892
2018,4,18,4,0,29.87,23,30,0,75,29.93,28.61,9.97,28,250,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1405.851
2018,4,18,5,0,29.87,23,30,0,75,29.93,28.59,10,28,240,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1521.91
2018,4,18,6,0,29.88,23,30,0,75,29.94,28.6,10,28,250,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1580.957
2018,4,18,7,0,29.89,24,31,0,76,29.94,28.625,9.97,28,230,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1586.355
2018,4,18,8,0,29.89,24,34,0,67,29.94,28.61,10,30,290,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582.845
2018,4,18,9,0,29.885,23.5,35,0,62.5,29.94,28.605,10,31,310,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1590.609
2018,4,18,10,0,29.87666667,26.33333333,38.33333333,0,62,29.92333333,28.61333333,9.98,33.33333333,333.3333333,0,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,1563.018
2018,4,18,11,0,29.86,25,41,0,53,29.91,28.58,10,35,370,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1528.841
2018,4,18,12,0,29.83,27,45,0,49,29.87,28.55,10,38,170,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1516.911
2018,4,18,13,0,29.805,28,47,0,48,29.85,28.55,9.97,39,370,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1484.973
2018,4,18,14,0,29.79,30,50,0,46,29.83,28.51,10,41,370,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1446.662
2018,4,18,15,0,29.77,30,51,0,44,29.81,28.5,10,42,270,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1432.03
2018,4,18,16,0,29.745,30,53,0,41,29.79,28.495,9.97,43,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1427.533
2018,4,18,17,0,29.73,30,52,0,43,29.77,28.46,10,42,70,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1440.737
2018,4,18,18,0,29.73,30,53,0,41,29.77,28.46,10,43,180,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1473.502
2018,4,18,19,0,29.72,31,52,0.00025,45,29.76,28.465,9.97,43,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1496.562
2018,4,18,20,0,29.72,32,52,0.001,47,29.76,28.45,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1457.118
2018,4,18,21,0,29.69,35,51,0.001,54,29.72,28.42,10,44,40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1378.288
2018,4,18,22,0,29.685,41,47,0.0775,80,29.72,28.425,5.795,44,40,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1292.649
2018,4,18,23,0,29.7,41,45,0.07,86,29.74,28.43,6,43,350,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1233.373
2018,4,19,0,0,30.2625,22.5,32.5,0,66.5,30.3125,28.9725,10,28.5,330,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1197.423
2018,4,19,1,0,29.72166667,40,42,0.0025,92,29.75,28.46333333,9.233333333,41,346.6666667,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,0,1189.716
2018,4,19,2,0,29.71,40,42,0.01,92,29.75,28.44,10,41,320,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1214.193
2018,4,19,3,0,29.715,39.5,40.5,0.0025,96.5,29.735,28.445,8.5,40.5,315,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1229.397
2018,4,19,4,0,29.7025,38,39,0.00025,96,29.74,28.445,7.73,39,360,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1312.741
2018,4,19,5,0,29.71,36,38,0.001,93,29.75,28.44,7,37,330,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1438.67
2018,4,19,6,0,29.755,35,36.5,0.025,94.5,29.7875,28.485,2,36,325,0,16,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1505.768
2018,4,19,7,0,29.825,32,34,0.00575,92,29.86,28.56,1.995,33,320,0,14,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,1567.202
2018,4,19,8,0,29.84666667,32,33,0.02,96,29.88666667,28.56666667,0.916666667,33,313.3333333,0,14.66666667,0,0,0.666666667,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,0.666666667,0,0.333333333,1583.005
2018,4,19,9,0,29.885,32,33.5,0.001,94,29.9225,28.605,1.5,33,320,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1600.051
2018,4,19,10,0,29.94333333,32,35,0.001,89,29.98,28.67333333,2.496666667,34,313.3333333,0,16,0,0,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,1616.489
2018,4,19,11,0,29.97,30,35,0.001,82.5,30.0275,28.69,9,33,320,26,17,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,1601.73
2018,4,19,12,0,30.02,28,36,0,73,30.06,28.74,10,33,320,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1609.852
2018,4,19,13,0,30.055,29,37,0.001,73,30.09,28.785,8.85,34,300,0,17,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,1604.736
2018,4,19,14,0,30.07,29,40,0.001,65,30.11,28.79,10,36,310,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1583.18
2018,4,19,15,0,30.085,29,40,0.00025,65,30.125,28.795,10,36,305,29.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1567.672
2018,4,19,16,0,30.095,27,42,0,55,30.14,28.82,9.97,36,300,15.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1546.834
2018,4,19,17,0,30.11,26,44,0,49,30.16,28.82,10,37,330,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1536.829
2018,4,19,18,0,30.14,25,43,0,49,30.18,28.85,10,36,320,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1525.452
2018,4,19,19,0,30.165,24,42,0,49,30.21,28.89,9.97,35,310,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1585.316
2018,4,19,20,0,30.18,25,40,0,55,30.24,28.89,10,34,320,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1552.902
2018,4,19,21,0,30.21,27,38,0,65,30.27,28.92,10,34,330,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1476.452
2018,4,19,22,0,30.2225,25,36,0,64,30.27,28.945,9.97,32,340,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1402.273
2018,4,19,23,0,30.23,22,35,0,59,30.29,28.94,10,30,340,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1339.97
2018,4,20,0,0,30.425,22,36.5,0,55.5,30.4725,29.125,10,31.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1311.394
